Date,Open,High,Low,Close,Adj Close,Volume
2020-06-17,3440.379883,3493.25,3420.280029,3440.909912,3440.909912,41400
2020-06-18,3429.800049,3477.879883,3383.100098,3413.959961,3413.959961,42000
2020-06-19,3437.550049,3439.030029,3376.570068,3376.570068,3376.570068,112300
2020-06-22,3349.290039,3413.23999,3339.570068,3383.27002,3383.27002,32808300
2020-06-23,3404.649902,3457.699951,3395.040039,3433.879883,3433.879883,35540700
2020-06-24,3406.97998,3410.469971,3301.530029,3301.530029,3301.530029,32758000
2020-06-25,3284.909912,3361.469971,3258.639893,3357,3357,32960500
2020-06-26,3381.47998,3386.340088,3303.820068,3304.540039,3304.540039,33400
2020-06-29,3284.139893,3345.639893,3266.550049,3326.330078,3326.330078,31302700
2020-06-30,3332.899902,3343.459961,3298.909912,3328.01001,3328.01001,32458700
2020-07-01,3334.870117,3364.090088,3300.070068,3331.98999,3331.98999,30848600
2020-07-02,3363.600098,3421.75,3357.610107,3402.459961,3402.459961,38434000
2020-07-03,3406.22998,3411.699951,3374.669922,3393.25,3393.25,21786600
2020-07-06,3444.429932,3473.919922,3433.22998,3473.179932,3473.179932,33300
2020-07-07,3458.790039,3468.219971,3441.459961,3462.830078,3462.830078,26573700
2020-07-08,3441.909912,3452.800049,3414.139893,3418.909912,3418.909912,33843800
2020-07-09,3433.889893,3443.100098,3389.100098,3393.610107,3393.610107,32121800
2020-07-10,3377.780029,3442.060059,3374.590088,3442.060059,3442.060059,29263200
2020-07-13,3473.399902,3479.919922,3449.97998,3478.27002,3478.27002,23802200
2020-07-14,3433.26001,3457.77002,3411.590088,3457.77002,3457.77002,26808800
2020-07-15,3482.360107,3533.370117,3460.090088,3500.870117,3500.870117,36150300
2020-07-16,3472.98999,3506.560059,3465.600098,3499.300049,3499.300049,25672800
2020-07-17,3489.76001,3499.399902,3471.5,3491.159912,3491.159912,27601900
2020-07-20,3470.110107,3529.25,3442.879883,3526.909912,3526.909912,23240900
2020-07-21,3550.360107,3593.98999,3542.209961,3553.27002,3553.27002,38500
2020-07-22,3535.530029,3551.080078,3492.77002,3501.649902,3501.649902,25716800
2020-07-23,3509.02002,3516.530029,3484.25,3492.060059,3492.060059,21302700
2020-07-24,3455.050049,3455.27002,3415.889893,3435.429932,3435.429932,18997400
2020-07-27,3419.5,3425.110107,3398.169922,3407.459961,3407.459961,20364500
2020-07-28,3412.330078,3439.149902,3399.689941,3436.699951,3436.699951,23917100
2020-07-29,3435.780029,3451.73999,3400.959961,3405.620117,3405.620117,24225200
2020-07-30,3442.25,3456.100098,3308.47998,3340.47998,3340.47998,38709800
2020-07-31,3335.590088,3350.290039,3273.370117,3273.370117,3273.370117,28728500
2020-08-03,3271.290039,3323.48999,3249.23999,3322.98999,3322.98999,24114600
2020-08-04,3342.76001,3358.649902,3307.639893,3320.709961,3320.709961,23957300
2020-08-05,3334.939941,3355.320068,3319.179932,3330.48999,3330.48999,20100
2020-08-06,3329.76001,3337.51001,3285.22998,3308.629883,3308.629883,38900
2020-08-07,3308.159912,3343.300049,3281.179932,3340.100098,3340.100098,28076800
2020-08-10,3360.580078,3377.52002,3337.209961,3355.27002,3355.27002,25940700
2020-08-11,3386.550049,3436.719971,3386.550049,3433.600098,3433.600098,33700000
2020-08-12,3430.330078,3475.590088,3421.800049,3466.870117,3466.870117,29952200
2020-08-13,3449.27002,3466.540039,3443.47998,3447.139893,3447.139893,20181300
2020-08-14,3444.01001,3444.01001,3380.77002,3422,3422,19310200
2020-08-17,3430.699951,3440.719971,3406.469971,3426.169922,3426.169922,13767100
2020-08-18,3412.340088,3442.290039,3388.919922,3393.23999,3393.23999,18531900
2020-08-19,3388.860107,3403.590088,3331.419922,3375.600098,3375.600098,18033200
2020-08-20,3339.370117,3359.350098,3326.199951,3337.620117,3337.620117,17800
2020-08-21,3351.199951,3355.850098,3288.149902,3302.919922,3302.919922,23800
2020-08-24,3333.030029,3371.120117,3333.030029,3368.98999,3368.98999,19300
2020-08-25,3387.179932,3411.540039,3367.350098,3369.52002,3369.52002,29400
2020-08-26,3366.550049,3403.120117,3360.649902,3400.379883,3400.379883,19000
2020-08-27,3397.600098,3397.600098,3367.620117,3370.25,3370.25,20600
2020-08-28,3381.300049,3390.23999,3348.209961,3378.600098,3378.600098,24100
2020-08-31,3398.080078,3410.909912,3330.929932,3332.530029,3332.530029,25811200
2020-09-01,3353.189941,3365.870117,3297.399902,3314.22998,3314.22998,23300
2020-09-02,3332.639893,3375.48999,3332.639893,3358.679932,3358.679932,25200
2020-09-03,3385.689941,3412.330078,3311.040039,3327.189941,3327.189941,25700
2020-09-04,3313.280029,3373.23999,3287.889893,3310.689941,3310.689941,33100
2020-09-07,3327.219971,3366.959961,3327.219971,3359.379883,3359.379883,16005900
2020-09-08,3370.129883,3374.889893,3283.929932,3303.22998,3303.22998,27100
2020-09-09,3305.610107,3365.530029,3302.72998,3362.399902,3362.399902,24400
2020-09-10,3366.310059,3376.98999,3342.060059,3355.850098,3355.850098,23000
2020-09-11,3354.790039,3368.719971,3338.570068,3351.23999,3351.23999,23900
2020-09-14,3369.360107,3374.340088,3339.830078,3353.620117,3353.620117,19000
2020-09-15,3354.629883,3380.540039,3340.909912,3363.149902,3363.149902,20100
2020-09-16,3362.73999,3392.899902,3355.120117,3392.899902,3392.899902,24200
2020-09-17,3390.179932,3390.179932,3390.179932,3390.179932,3390.179932,25648000
2020-09-18,3375.860107,3375.860107,3375.860107,3375.860107,3375.860107,59134300
2020-09-21,3337.879883,3339.219971,3230.899902,3234.310059,3234.310059,56479900
2020-09-22,3220.879883,3220.879883,3220.879883,3220.879883,3220.879883,33058900
2020-09-23,3215.629883,3215.629883,3215.629883,3215.629883,3215.629883,31118500
