Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,95728.000000,96257.000000,94806.000000,95056.000000,95056.000000,10144500
2020-07-01,95062.000000,96852.000000,95062.000000,96203.000000,96203.000000,10163300
2020-07-02,96206.000000,97864.000000,96052.000000,96235.000000,96235.000000,10062900
2020-07-03,96237.000000,96765.000000,95803.000000,96765.000000,96765.000000,5351600
2020-07-06,96776.000000,99257.000000,96768.000000,98937.000000,98937.000000,9489400
2020-07-07,98937.000000,98938.000000,97272.000000,97761.000000,97761.000000,8951400
2020-07-08,97765.000000,99973.000000,97765.000000,99770.000000,99770.000000,9142700
2020-07-09,99770.000000,100191.000000,98861.000000,99160.000000,99160.000000,0
2020-07-10,99160.000000,100101.000000,98739.000000,100032.000000,100032.000000,9147200
2020-07-13,100027.000000,100858.000000,98697.000000,98697.000000,98697.000000,10382300
2020-07-14,98699.000000,100632.000000,98289.000000,100440.000000,100440.000000,10019400
2020-07-15,100444.000000,102114.000000,100444.000000,101791.000000,101791.000000,9285600
2020-07-16,101791.000000,101792.000000,100160.000000,100553.000000,100553.000000,8127100
2020-07-17,100554.000000,103017.000000,100554.000000,102888.000000,102888.000000,10429400
2020-07-20,102888.000000,104439.000000,102744.000000,104426.000000,104426.000000,8931800
2020-07-21,104426.000000,105449.000000,103732.000000,104310.000000,104310.000000,11105800
2020-07-22,104312.000000,104980.000000,103277.000000,104290.000000,104290.000000,10833700
2020-07-23,104291.000000,104949.000000,102119.000000,102293.000000,102293.000000,10366600
2020-07-24,102292.000000,102694.000000,100859.000000,102382.000000,102382.000000,9795200
2020-07-27,102381.000000,104585.000000,102381.000000,104477.000000,104477.000000,9622400
2020-07-28,104477.000000,104663.000000,103592.000000,104109.000000,104109.000000,9087100
2020-07-29,104112.000000,105704.000000,104112.000000,105605.000000,105605.000000,9238300
2020-07-30,105605.000000,105607.000000,103920.000000,105009.000000,105009.000000,9591700
2020-07-31,105010.000000,105462.000000,102642.000000,102912.000000,102912.000000,12929300
2020-08-03,102913.000000,103863.000000,102304.000000,102830.000000,102830.000000,10901000
2020-08-04,102826.000000,103012.000000,100005.000000,101216.000000,101216.000000,12029800
2020-08-05,101220.000000,103763.000000,101220.000000,102802.000000,102802.000000,10922100
2020-08-06,102733.000000,104523.000000,102733.000000,104126.000000,104126.000000,9686600
2020-08-07,104116.000000,104126.000000,101957.000000,102776.000000,102776.000000,10337100
2020-08-10,102776.000000,103722.000000,101282.000000,103444.000000,103444.000000,8259500
2020-08-11,103449.000000,104409.000000,102174.000000,102174.000000,102174.000000,9360900
2020-08-12,102176.000000,103116.000000,100698.000000,102118.000000,102118.000000,10114200
2020-08-13,102118.000000,103237.000000,100187.000000,100461.000000,100461.000000,10721300
2020-08-14,100469.000000,101717.000000,100445.000000,101353.000000,101353.000000,8576300
2020-08-17,101348.000000,101689.000000,98513.000000,99595.000000,99595.000000,10816200
2020-08-18,99597.000000,102247.000000,99597.000000,102065.000000,102065.000000,9418700
2020-08-19,102072.000000,102334.000000,100800.000000,100854.000000,100854.000000,10025800
2020-08-20,100853.000000,101749.000000,99131.000000,101468.000000,101468.000000,9405000
2020-08-21,101460.000000,101566.000000,100412.000000,101521.000000,101521.000000,9100200
2020-08-24,101525.000000,102515.000000,101525.000000,102298.000000,102298.000000,7723000
2020-08-25,102293.000000,102708.000000,101623.000000,102118.000000,102118.000000,8170900
2020-08-26,102119.000000,102521.000000,99359.000000,100627.000000,100627.000000,9861200
2020-08-27,100625.000000,101548.000000,99857.000000,100624.000000,100624.000000,7360600
2020-08-28,100631.000000,102347.000000,100631.000000,102143.000000,102143.000000,7665700
2020-08-31,102142.000000,102142.000000,99369.000000,99369.000000,99369.000000,12226100
2020-09-01,99382.000000,102238.000000,99382.000000,102168.000000,102168.000000,9384700
2020-09-02,102168.000000,102824.000000,100872.000000,101911.000000,101911.000000,7557900
2020-09-03,101911.000000,103226.000000,99751.000000,100721.000000,100721.000000,12611000
2020-09-04,100733.000000,101582.000000,98961.000000,101242.000000,101242.000000,11327400
2020-09-08,101239.000000,101239.000000,99373.000000,100050.000000,100050.000000,8479000
2020-09-09,100050.000000,101578.000000,100050.000000,101292.000000,101292.000000,7955600
2020-09-10,101291.000000,101536.000000,98687.000000,98835.000000,98835.000000,8894600
2020-09-11,98839.000000,99435.000000,97758.000000,98363.000000,98363.000000,9107900
2020-09-14,98367.000000,100520.000000,98367.000000,100275.000000,100275.000000,8182100
2020-09-15,100277.000000,100949.000000,99647.000000,100298.000000,100298.000000,9216700
2020-09-16,100299.000000,100663.000000,99663.000000,99676.000000,99676.000000,7139400
2020-09-17,99674.000000,100251.000000,98562.000000,100098.000000,100098.000000,0
2020-09-18,100098.000000,100102.000000,98045.000000,98290.000000,98290.000000,11370300
2020-09-21,98283.000000,98283.000000,95820.000000,96991.000000,96991.000000,9738000
2020-09-22,96995.000000,97684.000000,96390.000000,97294.000000,97294.000000,7281300
2020-09-23,97294.000000,97389.000000,95728.000000,95735.000000,95735.000000,8830700
