Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,5522.399902,5522.399902,5245.899902,5245.899902,5245.899902,1007000
2020-05-04,5245.899902,5328.399902,5169.600098,5319.799805,5319.799805,853400
2020-05-05,5319.799805,5407.100098,5319.799805,5407.100098,5407.100098,721900
2020-05-06,5407.100098,5408.600098,5345.000000,5384.600098,5384.600098,694800
2020-05-07,5384.600098,5388.299805,5347.299805,5364.200195,5364.200195,780000
2020-05-08,5378.700195,5428.000000,5378.500000,5391.100098,5391.100098,851300
2020-05-11,5405.899902,5489.500000,5405.799805,5461.200195,5461.200195,795500
2020-05-12,5461.200195,5461.399902,5374.000000,5403.000000,5403.000000,866400
2020-05-13,5403.000000,5421.899902,5301.899902,5421.899902,5421.899902,895400
2020-05-14,5421.700195,5421.700195,5328.700195,5328.700195,5328.700195,829800
2020-05-15,5328.700195,5412.399902,5328.700195,5404.799805,5404.799805,750200
2020-05-18,5404.799805,5486.299805,5404.799805,5460.500000,5460.500000,797800
2020-05-19,5460.500000,5606.799805,5460.500000,5559.500000,5559.500000,922400
2020-05-20,5559.500000,5587.100098,5507.000000,5573.000000,5573.000000,753200
2020-05-21,5573.000000,5610.000000,5545.200195,5550.399902,5550.399902,853100
2020-05-22,5550.399902,5569.700195,5494.799805,5497.000000,5497.000000,759100
2020-05-25,5513.700195,5615.600098,5512.399902,5615.600098,5615.600098,679200
2020-05-26,5615.600098,5780.000000,5615.600098,5780.000000,5780.000000,1021600
2020-05-27,5780.000000,5835.899902,5713.899902,5775.000000,5775.000000,1345200
2020-05-28,5775.000000,5922.000000,5775.000000,5851.100098,5851.100098,1227600
2020-05-29,5851.100098,5851.100098,5755.700195,5755.700195,5755.700195,2447600
2020-06-01,5755.700195,5819.200195,5705.399902,5819.200195,5819.200195,841800
2020-06-02,5819.200195,5859.000000,5800.000000,5835.100098,5835.100098,957400
2020-06-03,5835.100098,5943.700195,5835.100098,5941.600098,5941.600098,1032300
2020-06-04,5941.600098,6040.200195,5941.600098,5991.799805,5991.799805,1328900
2020-06-05,5991.799805,6017.799805,5963.000000,5998.700195,5998.700195,946400
2020-06-09,5998.700195,6198.600098,5998.700195,6144.899902,6144.899902,1407600
2020-06-10,6144.899902,6182.299805,6089.700195,6148.399902,6148.399902,1028500
2020-06-11,6148.399902,6148.399902,5949.600098,5960.600098,5960.600098,1147700
2020-06-12,5960.600098,5960.600098,5756.500000,5847.799805,5847.799805,1323700
2020-06-15,5846.700195,5857.700195,5719.799805,5719.799805,5719.799805,1054600
2020-06-16,5760.200195,5975.799805,5758.500000,5942.299805,5942.299805,1089000
2020-06-17,5952.100098,5991.799805,5931.500000,5991.799805,5991.799805,919900
2020-06-18,5986.899902,5986.899902,5888.700195,5936.500000,5936.500000,1173900
2020-06-19,5942.500000,6006.299805,5929.899902,5942.600098,5942.600098,1950100
2020-06-22,5942.600098,5972.600098,5881.100098,5944.500000,5944.500000,761300
2020-06-23,5944.500000,5999.200195,5882.799805,5954.399902,5954.399902,916300
2020-06-24,5954.399902,5992.799805,5942.299805,5965.700195,5965.700195,817700
2020-06-25,5965.700195,5965.700195,5817.700195,5817.700195,5817.700195,883200
2020-06-26,5817.700195,5913.600098,5817.700195,5904.100098,5904.100098,901300
2020-06-29,5904.100098,5904.100098,5773.200195,5815.000000,5815.000000,708900
